tag_id,platform,system,subsystem,equipment_id,equipment_type,signal_name,description_ko,io_type,data_type,unit,tag_class,value_basis,limit_basis,model_mapping,normal_or_initial,alarm_limits,trip_or_event_logic,priority,sample_ms,editable,gt_trip_behavior,source_url,notes
TSP.VLV.07.P_OUT,Thermo VPP,VALVE,HP_BYPASS,A-CV-07,ControlValve,P_OUT,HPBP 밸브 출구압력,AI,REAL,Pa,A,A,A,vppHPBypassOutletPressure,2727000,N/A,,INFO,1,N,transient response [VPP DESIGN],https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.PressureLosses.ControlValve.html,Actual desuperheated cold-reheat discharge pressure
TSP.VLV.07.DEV_EVT,Thermo VPP,VALVE,HP_BYPASS,A-CV-07,ControlValve,DEV_EVT,HPBP 명령·피드백 편차 이벤트,DI,BOOL,BOOL,A,A,A,Derived from POS_CMD and POS_FB,0,10 %,ABS(POS_CMD-POS_FB)>10% for 0.5s,MEDIUM,1,Y,may assert on failed stroke [VPP DESIGN],https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.PressureLosses.ControlValve.html,VPP alarm setting; not plant-approved
TSP.VLV.07.FAIL_STATE,Thermo VPP,VALVE,HP_BYPASS,A-CV-07,ControlValve,FAIL_STATE,HPBP Fail Position 설정,PARAM,ENUM,ENUM,A,A,A,VPP parameter,TBD_AFTER_FAILURE_MODE_REVIEW,N/A,,INFO,1000,Y,Trip command opens; failure position pending,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.PressureLosses.ControlValve.html,Loss-of-air/power position is not the same as the ST Trip action
TSP.VLV.09.POS_CMD,Thermo VPP,VALVE,HOT_REHEAT_LP_BYPASS,A-CV-09,ControlValve,POS_CMD,LPBP 밸브 개도명령,AO,REAL,%,A,A,A,100*vppLPBypassCmd,0,N/A,ST_TRIP_LATCH=1 → OPEN,INFO,1,Y,opens on ST Trip [VPP DESIGN],https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.PressureLosses.ControlValve.html,Physical hot-reheat→condenser branch wired; RAW command fraction scaled to percent
TSP.VLV.09.POS_FB,Thermo VPP,VALVE,HOT_REHEAT_LP_BYPASS,A-CV-09,ControlValve,POS_FB,LPBP 밸브 개도피드백,AI,REAL,%,A,A,A,100*vppLPBypassPos,0,N/A,,INFO,1,N,opens on ST Trip [VPP DESIGN],https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.PressureLosses.ControlValve.html,First-order physical actuator; RAW position fraction scaled to percent
TSP.VLV.09.OPEN_LS,Thermo VPP,VALVE,HOT_REHEAT_LP_BYPASS,A-CV-09,ControlValve,OPEN_LS,LPBP Open Limit 상태,DI,BOOL,BOOL,A,A,A,vppLPBypassOpenLS,FALSE,N/A,,INFO,1,N,FALSE→TRUE after stroke [VPP DESIGN],https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.PressureLosses.ControlValve.html,Open limit generated from physical position at 0.95
TSP.VLV.09.CLOSE_LS,Thermo VPP,VALVE,HOT_REHEAT_LP_BYPASS,A-CV-09,ControlValve,CLOSE_LS,LPBP Close Limit 상태,DI,BOOL,BOOL,A,A,A,vppLPBypassCloseLS,TRUE,N/A,,INFO,1,N,TRUE→FALSE after Trip [VPP DESIGN],https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.PressureLosses.ControlValve.html,Close limit generated from physical position at 0.01
TSP.VLV.09.MASS_FLOW,Thermo VPP,VALVE,HOT_REHEAT_LP_BYPASS,A-CV-09,ControlValve,MASS_FLOW,LPBP 밸브 통과유량,AI,REAL,kg/s,A,A,A,vppLPBypassMassFlow,0,N/A,,INFO,1,N,rises toward hot-reheat flow [VPP DESIGN],https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.PressureLosses.ControlValve.html,Actual ControlValve mass flow; nominal 176.8 kg/s target and condenser acceptance pending
TSP.VLV.09.P_IN,Thermo VPP,VALVE,HOT_REHEAT_LP_BYPASS,A-CV-09,ControlValve,P_IN,LPBP 밸브 입구압력,AI,REAL,Pa,A,A,A,vppLPBypassInletPressure,2549000,N/A,,INFO,1,N,transient response [VPP DESIGN],https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.PressureLosses.ControlValve.html,Actual hot-reheat/IP-admission take-off pressure
TSP.VLV.09.P_OUT,Thermo VPP,VALVE,HOT_REHEAT_LP_BYPASS,A-CV-09,ControlValve,P_OUT,LPBP 밸브 출구압력,AI,REAL,Pa,A,A,A,vppLPBypassOutletPressure,6136,N/A,,INFO,1,N,tracks condenser pressure [VPP DESIGN],https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.PressureLosses.ControlValve.html,Actual desuperheated condenser-inlet discharge pressure
TSP.VLV.09.DEV_EVT,Thermo VPP,VALVE,HOT_REHEAT_LP_BYPASS,A-CV-09,ControlValve,DEV_EVT,LPBP 명령·피드백 편차 이벤트,DI,BOOL,BOOL,A,A,A,Derived from POS_CMD and POS_FB,0,10 %,ABS(POS_CMD-POS_FB)>10% for 0.5s,MEDIUM,1,Y,may assert on failed stroke [VPP DESIGN],https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.PressureLosses.ControlValve.html,VPP alarm setting; not plant-approved
TSP.VLV.09.FAIL_STATE,Thermo VPP,VALVE,HOT_REHEAT_LP_BYPASS,A-CV-09,ControlValve,FAIL_STATE,LPBP Fail Position 설정,PARAM,ENUM,ENUM,A,A,A,VPP parameter,TBD_AFTER_FAILURE_MODE_REVIEW,N/A,,INFO,1000,Y,Trip command opens; failure position pending,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.PressureLosses.ControlValve.html,Loss-of-air/power position is not the same as the ST Trip action
TSP.COND.PRESS,Thermo VPP,COND,DYNAMIC_CONDENSER,A-CD-401,DynamicCondenser,PRESS,복수기 절대압력,AI,REAL,Pa,M,M,A,DynamicCondenser.press,6100,N/A,,INFO,100,N,transient response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Condenser existence/nominal references [M]; alarm logic [T/A]
TSP.COND.VACUUM,Thermo VPP,COND,DYNAMIC_CONDENSER,A-CD-401,DynamicCondenser,VACUUM,복수기 진공도,AI,REAL,Pa,T,T,A,Derived event,6100 abs,USER_EDIT,,INFO,100,Y,transient response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Condenser existence/nominal references [M]; alarm logic [T/A]
TSP.COND.LEVEL,Thermo VPP,COND,DYNAMIC_CONDENSER,A-CD-401,DynamicCondenser,LEVEL,Hotwell 수위,AI,REAL,%,M,M,A,DynamicCondenser.level,MODEL,N/A,,INFO,100,N,transient response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Condenser existence/nominal references [M]; alarm logic [T/A]
TSP.COND.STEAM_FLOW_IN,Thermo VPP,COND,DYNAMIC_CONDENSER,A-CD-401,DynamicCondenser,STEAM_FLOW_IN,복수기 유입증기량,AI,REAL,kg/s,M,M,A,DynamicCondenser.steam_flow_in,MODEL,N/A,,INFO,100,N,decreases after steam decay,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Condenser existence/nominal references [M]; alarm logic [T/A]
TSP.COND.COND_FLOW_OUT,Thermo VPP,COND,DYNAMIC_CONDENSER,A-CD-401,DynamicCondenser,COND_FLOW_OUT,복수 유출량,AI,REAL,kg/s,M,M,A,DynamicCondenser.cond_flow_out,MODEL,N/A,,INFO,100,N,decreases after steam decay,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Condenser existence/nominal references [M]; alarm logic [T/A]
TSP.COND.THERMAL_POWER,Thermo VPP,COND,DYNAMIC_CONDENSER,A-CD-401,DynamicCondenser,THERMAL_POWER,복수기 열부하,AI,REAL,W,M,M,A,DynamicCondenser.thermal_power,428 MW,N/A,,INFO,100,N,decreases after steam decay,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Condenser existence/nominal references [M]; alarm logic [T/A]
TSP.COND.CW_TEMP_IN,Thermo VPP,COND,DYNAMIC_CONDENSER,A-CD-401,DynamicCondenser,CW_TEMP_IN,냉각수 입구온도,AI,REAL,K,M,M,A,DynamicCondenser.cw_temp_in,USER_EDIT,N/A,,INFO,100,N,transient response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Condenser existence/nominal references [M]; alarm logic [T/A]
TSP.COND.CW_TEMP_OUT,Thermo VPP,COND,DYNAMIC_CONDENSER,A-CD-401,DynamicCondenser,CW_TEMP_OUT,냉각수 출구온도,AI,REAL,K,M,M,A,DynamicCondenser.cw_temp_out,305 K,N/A,,INFO,100,N,transient response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Condenser existence/nominal references [M]; alarm logic [T/A]
TSP.COND.CW_FLOW,Thermo VPP,COND,DYNAMIC_CONDENSER,A-CD-401,DynamicCondenser,CW_FLOW,냉각수 유량,AI,REAL,kg/s,M,M,A,DynamicCondenser.cw_flow,MODEL,N/A,,INFO,100,N,decreases after steam decay,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Condenser existence/nominal references [M]; alarm logic [T/A]
TSP.COND.LEVEL_L,Thermo VPP,COND,DYNAMIC_CONDENSER,A-CD-401,DynamicCondenser,LEVEL_L,Hotwell 수위 Low 알람,DI,BOOL,BOOL,T,T,A,Derived event,0,USER_EDIT,,HIGH,100,Y,transient response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Condenser existence/nominal references [M]; alarm logic [T/A]
TSP.COND.LEVEL_LL,Thermo VPP,COND,DYNAMIC_CONDENSER,A-CD-401,DynamicCondenser,LEVEL_LL,Hotwell 수위 Low-Low Trip,DI,BOOL,BOOL,T,T,A,Derived event,0,USER_EDIT,USER_EDIT,TRIP,100,Y,transient response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Condenser existence/nominal references [M]; alarm logic [T/A]
TSP.COND.LEVEL_H,Thermo VPP,COND,DYNAMIC_CONDENSER,A-CD-401,DynamicCondenser,LEVEL_H,Hotwell 수위 High 알람,DI,BOOL,BOOL,T,T,A,Derived event,0,USER_EDIT,,INFO,100,Y,transient response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Condenser existence/nominal references [M]; alarm logic [T/A]
TSP.COND.VAC_LOW,Thermo VPP,COND,DYNAMIC_CONDENSER,A-CD-401,DynamicCondenser,VAC_LOW,복수기 진공 Low 알람,DI,BOOL,BOOL,T,T,A,Derived event,0,USER_EDIT,,HIGH,100,Y,transient response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Condenser existence/nominal references [M]; alarm logic [T/A]
TSP.COND.VAC_LL,Thermo VPP,COND,DYNAMIC_CONDENSER,A-CD-401,DynamicCondenser,VAC_LL,복수기 진공 Low-Low Trip,DI,BOOL,BOOL,T,T,A,Derived event,0,USER_EDIT,USER_EDIT,TRIP,100,Y,transient response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Condenser existence/nominal references [M]; alarm logic [T/A]
TSP.COND.STATUS,Thermo VPP,COND,DYNAMIC_CONDENSER,A-CD-401,DynamicCondenser,STATUS,복수기 상태,DI,ENUM,ENUM,T,T,A,Derived event,NORMAL,USER_EDIT,,INFO,100,Y,transient response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Condenser existence/nominal references [M]; alarm logic [T/A]
TSP.COND.HEAT_BAL_ERR,Thermo VPP,COND,DYNAMIC_CONDENSER,A-CD-401,DynamicCondenser,HEAT_BAL_ERR,복수기 열수지 오차,AI,REAL,%,T,T,A,Derived event,0,USER_EDIT,,INFO,100,Y,transient response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,Condenser existence/nominal references [M]; alarm logic [T/A]
TSP.GEN.ACTIVE_POWER,Thermo VPP,GEN,ST_GENERATOR,A-G-401,Generator,ACTIVE_POWER,발전기 유효전력,AI,REAL,W,M,M,A,Generator.active_power,up to 277 MW ST nominal,N/A,,INFO,100,N,decreases as steam decays,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Generator existence/power output [M]; electrical and SOE fields [A/T]
TSP.GEN.MECH_POWER_IN,Thermo VPP,GEN,ST_GENERATOR,A-G-401,Generator,MECH_POWER_IN,발전기 입력 기계동력,AI,REAL,W,M,M,A,Generator.mech_power_in,MODEL/USER_EDIT,N/A,,INFO,100,N,decreases as steam decays,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,Generator existence/power output [M]; electrical and SOE fields [A/T]
TSP.GEN.SPEED,Thermo VPP,GEN,ST_GENERATOR,A-G-401,Generator,SPEED,발전기 회전속도,AI,REAL,rpm,A,A,A,ECMS/plant assumption,MODEL/USER_EDIT,N/A,,INFO,100,Y,derived/assumed,https://thermosyspro.com/,Generator existence/power output [M]; electrical and SOE fields [A/T]
TSP.GEN.FREQUENCY,Thermo VPP,GEN,ST_GENERATOR,A-G-401,Generator,FREQUENCY,발전기 주파수,AI,REAL,Hz,A,A,A,ECMS/plant assumption,MODEL/USER_EDIT,N/A,,INFO,100,Y,derived/assumed,https://thermosyspro.com/,Generator existence/power output [M]; electrical and SOE fields [A/T]
TSP.GEN.VOLTAGE,Thermo VPP,GEN,ST_GENERATOR,A-G-401,Generator,VOLTAGE,발전기 단자전압,AI,REAL,V,A,A,A,ECMS/plant assumption,MODEL/USER_EDIT,N/A,,INFO,100,Y,derived/assumed,https://thermosyspro.com/,Generator existence/power output [M]; electrical and SOE fields [A/T]
TSP.GEN.CURRENT,Thermo VPP,GEN,ST_GENERATOR,A-G-401,Generator,CURRENT,발전기 전류,AI,REAL,A,A,A,A,ECMS/plant assumption,MODEL/USER_EDIT,N/A,,INFO,100,Y,derived/assumed,https://thermosyspro.com/,Generator existence/power output [M]; electrical and SOE fields [A/T]
TSP.GEN.REACTIVE_POWER,Thermo VPP,GEN,ST_GENERATOR,A-G-401,Generator,REACTIVE_POWER,발전기 무효전력,AI,REAL,var,A,A,A,ECMS/plant assumption,MODEL/USER_EDIT,N/A,,INFO,100,Y,derived/assumed,https://thermosyspro.com/,Generator existence/power output [M]; electrical and SOE fields [A/T]
TSP.GEN.POWER_FACTOR,Thermo VPP,GEN,ST_GENERATOR,A-G-401,Generator,POWER_FACTOR,발전기 역률,AI,REAL,-,A,A,A,ECMS/plant assumption,MODEL/USER_EDIT,N/A,,INFO,100,Y,derived/assumed,https://thermosyspro.com/,Generator existence/power output [M]; electrical and SOE fields [A/T]
TSP.GEN.BREAKER_52G,Thermo VPP / ECMS,GEN,ST_GENERATOR,A-G-401,Generator,BREAKER_52G,발전기 차단기 상태,DI,BOOL,BOOL,T,T,A,TripLens ECMS adapter,1,N/A,,INFO,10,Y,scenario-dependent [A],,Generator existence/power output [M]; electrical and SOE fields [A/T]
TSP.GEN.SYNC_STATUS,Thermo VPP / ECMS,GEN,ST_GENERATOR,A-G-401,Generator,SYNC_STATUS,동기상태,DI,ENUM,ENUM,T,T,A,TripLens ECMS adapter,MODEL/USER_EDIT,N/A,,INFO,10,Y,derived/assumed,,Generator existence/power output [M]; electrical and SOE fields [A/T]
TSP.GEN.TRIP_CMD,Thermo VPP / ECMS,GEN,ST_GENERATOR,A-G-401,Generator,TRIP_CMD,발전기 Trip 명령,DI,BOOL,BOOL,T,T,A,TripLens ECMS adapter,MODEL/USER_EDIT,N/A,USER_EDIT,TRIP,10,Y,scenario-dependent [A],,Generator existence/power output [M]; electrical and SOE fields [A/T]
TSP.GEN.TRIP_FB,Thermo VPP / ECMS,GEN,ST_GENERATOR,A-G-401,Generator,TRIP_FB,발전기 Trip 피드백,DI,BOOL,BOOL,T,T,A,TripLens ECMS adapter,MODEL/USER_EDIT,N/A,USER_EDIT,TRIP,10,Y,scenario-dependent [A],,Generator existence/power output [M]; electrical and SOE fields [A/T]
TSP.GEN.REVERSE_POWER_EVT,Thermo VPP / ECMS,GEN,ST_GENERATOR,A-G-401,Generator,REVERSE_POWER_EVT,발전기 역전력 이벤트,DI,BOOL,BOOL,T,T,A,TripLens ECMS adapter,MODEL/USER_EDIT,USER_EDIT,USER_EDIT,HIGH,10,Y,derived/assumed,,Generator existence/power output [M]; electrical and SOE fields [A/T]
TSP.GEN.ECMS_LINK_QUALITY,Thermo VPP / ECMS,GEN,ST_GENERATOR,A-G-401,Generator,ECMS_LINK_QUALITY,ECMS 연계 품질,DI,ENUM,ENUM,T,T,A,TripLens ECMS adapter,MODEL/USER_EDIT,N/A,,INFO,10,Y,derived/assumed,,Generator existence/power output [M]; electrical and SOE fields [A/T]
TSP.GEN.SOE_SEQ,Thermo VPP / ECMS,GEN,ST_GENERATOR,A-G-401,Generator,SOE_SEQ,ECMS SOE 순번,AI,INT,INT,T,T,A,TripLens ECMS adapter,MODEL/USER_EDIT,N/A,,INFO,10,Y,derived/assumed,,Generator existence/power output [M]; electrical and SOE fields [A/T]
TL.EVENT.001.GT_TRIP_INIT,TripLens,EVENT,GT_TRIP_ANALYSIS,TL-ENGINE,Event/Causal Engine,GT_TRIP_INIT,GT Trip 개시,CALC,BOOL,-,T,T,A,Derived from FG_IN.TRIP_DETECTED,0,USER_EDIT,USER_EDIT,TRIP,10,Y,0→1 when condition is met,,Synthetic alarm/SOE tag for TripLens demonstration
TL.EVENT.002.FG_TEMP_RUNDOWN,TripLens,EVENT,GT_TRIP_ANALYSIS,TL-ENGINE,Event/Causal Engine,FG_TEMP_RUNDOWN,배기가스 온도 급감,CALC,BOOL,-,T,T,A,Derived from FG_IN.TEMP_RATE,0,USER_EDIT,USER_EDIT,HIGH,10,Y,0→1 when condition is met,,Synthetic alarm/SOE tag for TripLens demonstration
TL.EVENT.003.FG_FLOW_RUNDOWN,TripLens,EVENT,GT_TRIP_ANALYSIS,TL-ENGINE,Event/Causal Engine,FG_FLOW_RUNDOWN,배기가스 유량 급감,CALC,BOOL,-,T,T,A,Derived from FG_IN.FLOW_RATE,0,USER_EDIT,USER_EDIT,HIGH,10,Y,0→1 when condition is met,,Synthetic alarm/SOE tag for TripLens demonstration
TL.EVENT.004.HRSG_DUTY_DECAY,TripLens,EVENT,GT_TRIP_ANALYSIS,TL-ENGINE,Event/Causal Engine,HRSG_DUTY_DECAY,HRSG 열량 감소,CALC,BOOL,-,T,T,A,Derived from HRSG.*.DUTY_RATIO,0,USER_EDIT,USER_EDIT,MEDIUM,10,Y,0→1 when condition is met,,Synthetic alarm/SOE tag for TripLens demonstration
TL.EVENT.005.HP_DRUM_PRESS_DECAY,TripLens,EVENT,GT_TRIP_ANALYSIS,TL-ENGINE,Event/Causal Engine,HP_DRUM_PRESS_DECAY,HP Drum 압력 감소,CALC,BOOL,-,T,T,A,Derived from DRUM.HP.PRESS,0,USER_EDIT,USER_EDIT,MEDIUM,10,Y,0→1 when condition is met,,Synthetic alarm/SOE tag for TripLens demonstration
TL.EVENT.006.IP_DRUM_PRESS_DECAY,TripLens,EVENT,GT_TRIP_ANALYSIS,TL-ENGINE,Event/Causal Engine,IP_DRUM_PRESS_DECAY,IP Drum 압력 감소,CALC,BOOL,-,T,T,A,Derived from DRUM.IP.PRESS,0,USER_EDIT,USER_EDIT,MEDIUM,10,Y,0→1 when condition is met,,Synthetic alarm/SOE tag for TripLens demonstration
TL.EVENT.007.LP_DRUM_PRESS_DECAY,TripLens,EVENT,GT_TRIP_ANALYSIS,TL-ENGINE,Event/Causal Engine,LP_DRUM_PRESS_DECAY,LP Drum 압력 감소,CALC,BOOL,-,T,T,A,Derived from DRUM.LP.PRESS,0,USER_EDIT,USER_EDIT,MEDIUM,10,Y,0→1 when condition is met,,Synthetic alarm/SOE tag for TripLens demonstration
TL.EVENT.008.HP_ST_FLOW_DECAY,TripLens,EVENT,GT_TRIP_ANALYSIS,TL-ENGINE,Event/Causal Engine,HP_ST_FLOW_DECAY,HP ST 유량 감소,CALC,BOOL,-,T,T,A,Derived from ST.HP.MASS_FLOW,0,USER_EDIT,USER_EDIT,HIGH,10,Y,0→1 when condition is met,,Synthetic alarm/SOE tag for TripLens demonstration
TL.EVENT.009.IP_ST_FLOW_DECAY,TripLens,EVENT,GT_TRIP_ANALYSIS,TL-ENGINE,Event/Causal Engine,IP_ST_FLOW_DECAY,IP ST 유량 감소,CALC,BOOL,-,T,T,A,Derived from ST.IP.MASS_FLOW,0,USER_EDIT,USER_EDIT,HIGH,10,Y,0→1 when condition is met,,Synthetic alarm/SOE tag for TripLens demonstration
TL.EVENT.010.LP_ST_FLOW_DECAY,TripLens,EVENT,GT_TRIP_ANALYSIS,TL-ENGINE,Event/Causal Engine,LP_ST_FLOW_DECAY,LP ST 유량 감소,CALC,BOOL,-,T,T,A,Derived from ST.LP.MASS_FLOW,0,USER_EDIT,USER_EDIT,HIGH,10,Y,0→1 when condition is met,,Synthetic alarm/SOE tag for TripLens demonstration
TL.EVENT.011.GEN_POWER_DECAY,TripLens,EVENT,GT_TRIP_ANALYSIS,TL-ENGINE,Event/Causal Engine,GEN_POWER_DECAY,발전기 출력 감소,CALC,BOOL,-,T,T,A,Derived from GEN.ACTIVE_POWER,0,USER_EDIT,USER_EDIT,HIGH,10,Y,0→1 when condition is met,,Synthetic alarm/SOE tag for TripLens demonstration
TL.EVENT.012.GEN_TRIP,TripLens,EVENT,GT_TRIP_ANALYSIS,TL-ENGINE,Event/Causal Engine,GEN_TRIP,발전기 Trip,CALC,BOOL,-,T,T,A,Derived from GEN.TRIP_FB,0,USER_EDIT,USER_EDIT,TRIP,10,Y,0→1 when condition is met,,Synthetic alarm/SOE tag for TripLens demonstration
TL.EVENT.013.52G_OPEN,TripLens,EVENT,GT_TRIP_ANALYSIS,TL-ENGINE,Event/Causal Engine,52G_OPEN,52G Open,CALC,BOOL,-,T,T,A,Derived from GEN.BREAKER_52G,0,USER_EDIT,USER_EDIT,TRIP,10,Y,0→1 when condition is met,,Synthetic alarm/SOE tag for TripLens demonstration
TL.EVENT.014.COND_VAC_DEVIATION,TripLens,EVENT,GT_TRIP_ANALYSIS,TL-ENGINE,Event/Causal Engine,COND_VAC_DEVIATION,복수기 진공 편차,CALC,BOOL,-,T,T,A,Derived from COND.PRESS,0,USER_EDIT,USER_EDIT,HIGH,10,Y,0→1 when condition is met,,Synthetic alarm/SOE tag for TripLens demonstration
TL.EVENT.015.DRUM_LEVEL_SWELL_HP,TripLens,EVENT,GT_TRIP_ANALYSIS,TL-ENGINE,Event/Causal Engine,DRUM_LEVEL_SWELL_HP,HP Drum Swell/Shrink,CALC,BOOL,-,T,T,A,Derived from DRUM.HP.LEVEL,0,USER_EDIT,USER_EDIT,HIGH,10,Y,0→1 when condition is met,,Synthetic alarm/SOE tag for TripLens demonstration
TL.EVENT.016.DRUM_LEVEL_SWELL_IP,TripLens,EVENT,GT_TRIP_ANALYSIS,TL-ENGINE,Event/Causal Engine,DRUM_LEVEL_SWELL_IP,IP Drum Swell/Shrink,CALC,BOOL,-,T,T,A,Derived from DRUM.IP.LEVEL,0,USER_EDIT,USER_EDIT,HIGH,10,Y,0→1 when condition is met,,Synthetic alarm/SOE tag for TripLens demonstration
TL.EVENT.017.DRUM_LEVEL_SWELL_LP,TripLens,EVENT,GT_TRIP_ANALYSIS,TL-ENGINE,Event/Causal Engine,DRUM_LEVEL_SWELL_LP,LP Drum Swell/Shrink,CALC,BOOL,-,T,T,A,Derived from DRUM.LP.LEVEL,0,USER_EDIT,USER_EDIT,HIGH,10,Y,0→1 when condition is met,,Synthetic alarm/SOE tag for TripLens demonstration
TL.EVENT.018.ALARM_FLOOD_START,TripLens,EVENT,GT_TRIP_ANALYSIS,TL-ENGINE,Event/Causal Engine,ALARM_FLOOD_START,알람 폭주 시작,CALC,BOOL,-,T,T,A,Derived from EVENT_RATE,0,USER_EDIT,USER_EDIT,HIGH,10,Y,0→1 when condition is met,,Synthetic alarm/SOE tag for TripLens demonstration
TL.EVENT.019.ROOT_CAUSE_CANDIDATE,TripLens,EVENT,GT_TRIP_ANALYSIS,TL-ENGINE,Event/Causal Engine,ROOT_CAUSE_CANDIDATE,근본원인 후보 생성,CALC,BOOL,-,T,T,A,Derived from CAUSAL_ENGINE,0,USER_EDIT,USER_EDIT,INFO,10,Y,0→1 when condition is met,,Synthetic alarm/SOE tag for TripLens demonstration
TL.EVENT.020.TIMELINE_READY,TripLens,EVENT,GT_TRIP_ANALYSIS,TL-ENGINE,Event/Causal Engine,TIMELINE_READY,사고 타임라인 생성완료,CALC,BOOL,-,T,T,A,Derived from TIMELINE_ENGINE,0,USER_EDIT,USER_EDIT,INFO,10,Y,0→1 when condition is met,,Synthetic alarm/SOE tag for TripLens demonstration
TL.EVENT.021.FAULT_BRIEF_READY,TripLens,EVENT,GT_TRIP_ANALYSIS,TL-ENGINE,Event/Causal Engine,FAULT_BRIEF_READY,고장속보 생성완료,CALC,BOOL,-,T,T,A,Derived from REPORT_ENGINE,0,USER_EDIT,USER_EDIT,INFO,10,Y,0→1 when condition is met,,Synthetic alarm/SOE tag for TripLens demonstration
TL.EVENT.022.FAULT_REPORT_READY,TripLens,EVENT,GT_TRIP_ANALYSIS,TL-ENGINE,Event/Causal Engine,FAULT_REPORT_READY,고장보고서 생성완료,CALC,BOOL,-,T,T,A,Derived from REPORT_ENGINE,0,USER_EDIT,USER_EDIT,INFO,10,Y,0→1 when condition is met,,Synthetic alarm/SOE tag for TripLens demonstration
TL.EVENT.023.TIME_SYNC_WARN,TripLens,EVENT,GT_TRIP_ANALYSIS,TL-ENGINE,Event/Causal Engine,TIME_SYNC_WARN,플랫폼 시간동기 경고,CALC,BOOL,-,T,T,A,Derived from TIME_ALIGN_ENGINE,0,USER_EDIT,USER_EDIT,MEDIUM,10,Y,0→1 when condition is met,,Synthetic alarm/SOE tag for TripLens demonstration
TL.EVENT.024.DATA_GAP_WARN,TripLens,EVENT,GT_TRIP_ANALYSIS,TL-ENGINE,Event/Causal Engine,DATA_GAP_WARN,CSV 데이터 누락 경고,CALC,BOOL,-,T,T,A,Derived from DATA_QUALITY,0,USER_EDIT,USER_EDIT,MEDIUM,10,Y,0→1 when condition is met,,Synthetic alarm/SOE tag for TripLens demonstration
TL.EVENT.025.MODEL_MAPPING_WARN,TripLens,EVENT,GT_TRIP_ANALYSIS,TL-ENGINE,Event/Causal Engine,MODEL_MAPPING_WARN,태그 매핑 누락 경고,CALC,BOOL,-,T,T,A,Derived from TAG_MAPPER,0,USER_EDIT,USER_EDIT,MEDIUM,10,Y,0→1 when condition is met,,Synthetic alarm/SOE tag for TripLens demonstration
