logic_id,platform,console_scope,console_csv,format_profile,system,subsystem,equipment,source_class,source_tag_ids,source_model_variables,derived_signal,alarm_type,alarm_text_ko,condition_expression,threshold_basis,threshold_value,threshold_unit,threshold_direction,delay_s,hysteresis,priority_rank,display_priority,display_color_ko,display_hex,latching,ack_required,shelvable,trip_action,enabled_default,editable,assumption_class,data_origin,validation_status,implementation_readiness,source_url,note_ko,source_platform,source_system,legacy_condition_expression,legacy_threshold_basis,legacy_threshold_value,legacy_threshold_unit,calibration_signal,calibration_nominal_value,calibration_source_file,calibration_window_s,absolute_conversion_status,logic_enable_reason
AL-0597,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,LP HRSG,LP Drum,M-V_DIRECT,TSP.DRUM.LP.LEVEL,BallonBP.zl,lp_drum_level_mm,H,LP Drum 레벨 고(H),lp_drum_level_mm > 1850.117791 mm,ABSOLUTE_MODEL_LEVEL,1850.117791,mm,HIGH,5,20 mm,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,THERMOSYSPRO_DIRECT_LEVEL_CALIBRATION,MODEL_LEVEL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_AFTER_M_TO_MM_ADAPTER,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.Volumes.DynamicDrum.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,normalized_level(Vl) > 0.7,NORMALIZED_SPAN,0.7,fraction_of_span,BallonBP.zl,1750.117791,LOCAL_thermosyspro-raw.csv,0-50,CALIBRATED_MODEL_LEVEL_MM,Direct ThermoSysPro drum level converted from m to mm
AL-0598,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,LP HRSG,LP Drum,M-V_DIRECT,TSP.DRUM.LP.LEVEL,BallonBP.zl,lp_drum_level_mm,L,LP Drum 레벨 저(L),lp_drum_level_mm < 1650.117791 mm,ABSOLUTE_MODEL_LEVEL,1650.117791,mm,LOW,5,20 mm,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,THERMOSYSPRO_DIRECT_LEVEL_CALIBRATION,MODEL_LEVEL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_AFTER_M_TO_MM_ADAPTER,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.Volumes.DynamicDrum.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,normalized_level(Vl) < 0.3,NORMALIZED_SPAN,0.3,fraction_of_span,BallonBP.zl,1750.117791,LOCAL_thermosyspro-raw.csv,0-50,CALIBRATED_MODEL_LEVEL_MM,Direct ThermoSysPro drum level converted from m to mm
AL-0599,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,LP HRSG,LP Drum,M-V_DIRECT,TSP.MV.LP_DRUM.TP,LP_Drum.Tp,Tp,H,LP Drum 벽온도 고(H),LP_Drum.Tp > 669.5 K,ABSOLUTE_MODEL_VALUE,669.5,K,HIGH,10,6.5 K,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.Volumes.DynamicDrum.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,Tp > PRE_EVENT_BASELINE * 1.03,PRE_EVENT_BASELINE_RATIO,1.03,ratio_to_baseline,LP_Drum.Tp,650,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
AL-0600,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,LP HRSG,LP Drum,M-V_DIRECT,TSP.MV.LP_DRUM.P,LP_Drum.P,P,H,LP Drum 압력 고(H),LP_Drum.P > 420000 Pa,ABSOLUTE_MODEL_VALUE,420000,Pa,HIGH,5,4000 Pa,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.Volumes.DynamicDrum.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,P > PRE_EVENT_BASELINE * 1.05,PRE_EVENT_BASELINE_RATIO,1.05,ratio_to_baseline,LP_Drum.P,400000,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
AL-0601,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,LP HRSG,LP Drum,M-V_DIRECT,TSP.MV.LP_DRUM.P,LP_Drum.P,P,L,LP Drum 압력 저(L),LP_Drum.P < 380000 Pa,ABSOLUTE_MODEL_VALUE,380000,Pa,LOW,5,4000 Pa,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.Volumes.DynamicDrum.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,P < PRE_EVENT_BASELINE * 0.95,PRE_EVENT_BASELINE_RATIO,0.95,ratio_to_baseline,LP_Drum.P,400000,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
AL-0602,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,LP HRSG,LP Economizer Cell 1,M-V_DIRECT,TSP.MV.LP_ECONOMIZER.WS.Q_1,LP_Economizer.TwoPhaseFlowPipe.Q[1],Q,L,LP Economizer Cell 1 유량 저(L),LP_Economizer.TwoPhaseFlowPipe.Q[1] < 75 kg/s,ABSOLUTE_MODEL_VALUE,75,kg/s,LOW,5,5 kg/s,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,Q < PRE_EVENT_BASELINE * 0.75,PRE_EVENT_BASELINE_RATIO,0.75,ratio_to_baseline,LP_Economizer.TwoPhaseFlowPipe.Q[1],100,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
AL-0603,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,LP HRSG,LP Economizer Cell 2,M-V_DIRECT,TSP.MV.LP_ECONOMIZER.WS.P_2,LP_Economizer.TwoPhaseFlowPipe.P[2],P,H,LP Economizer Cell 2 압력 고(H),LP_Economizer.TwoPhaseFlowPipe.P[2] > 420000 Pa,ABSOLUTE_MODEL_VALUE,420000,Pa,HIGH,5,4000 Pa,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,P > PRE_EVENT_BASELINE * 1.05,PRE_EVENT_BASELINE_RATIO,1.05,ratio_to_baseline,LP_Economizer.TwoPhaseFlowPipe.P[2],400000,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
AL-0604,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,LP HRSG,LP Economizer Cell 2,M-V_DIRECT,TSP.MV.LP_ECONOMIZER.WS.P_2,LP_Economizer.TwoPhaseFlowPipe.P[2],P,L,LP Economizer Cell 2 압력 저(L),LP_Economizer.TwoPhaseFlowPipe.P[2] < 380000 Pa,ABSOLUTE_MODEL_VALUE,380000,Pa,LOW,5,4000 Pa,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,P < PRE_EVENT_BASELINE * 0.95,PRE_EVENT_BASELINE_RATIO,0.95,ratio_to_baseline,LP_Economizer.TwoPhaseFlowPipe.P[2],400000,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
AL-0605,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,LP HRSG,LP Economizer Cell 2,M-V_DIRECT,TSP.MV.LP_ECONOMIZER.WS.Q_2,LP_Economizer.TwoPhaseFlowPipe.Q[2],Q,L,LP Economizer Cell 2 유량 저(L),LP_Economizer.TwoPhaseFlowPipe.Q[2] < 75 kg/s,ABSOLUTE_MODEL_VALUE,75,kg/s,LOW,5,5 kg/s,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,Q < PRE_EVENT_BASELINE * 0.75,PRE_EVENT_BASELINE_RATIO,0.75,ratio_to_baseline,LP_Economizer.TwoPhaseFlowPipe.Q[2],100,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
AL-0606,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,LP HRSG,LP Economizer Cell 2,M-V_CALCULATED,TSP.MV.LP_ECONOMIZER.WS.P_2;TSP.MV.LP_ECONOMIZER.WS.H_2,LP_Economizer.TwoPhaseFlowPipe.P[2];LP_Economizer.TwoPhaseFlowPipe.h[2],"T_ph(P,h)",H,LP Economizer Cell 2 유체온도 고(H),DISABLED_UNTIL_ABSOLUTE_PHYSICAL_SIGNAL_AVAILABLE,ABSOLUTE_VALUE_PENDING,,,HIGH,5,0.01 ratio,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,FALSE,TRUE,A-L,THERMOSYSPRO_MODEL+ASSUMED_LOGIC,ABSOLUTE_PHYSICAL_VALUE_NOT_AVAILABLE,DISABLED_PENDING_PHYSICAL_OUTPUT,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,"T_ph(P,h) > PRE_EVENT_BASELINE * 1.03",PRE_EVENT_BASELINE_RATIO,1.03,ratio_to_baseline,,,,,DEFERRED_PROPERTY_CALCULATION,P/h property output must be exported and calculated in physical units
AL-0607,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,LP HRSG,LP Economizer Cell 2,M-V_CALCULATED,TSP.MV.LP_ECONOMIZER.WS.P_2;TSP.MV.LP_ECONOMIZER.WS.H_2,LP_Economizer.TwoPhaseFlowPipe.P[2];LP_Economizer.TwoPhaseFlowPipe.h[2],"T_ph(P,h)",L,LP Economizer Cell 2 유체온도 저(L),DISABLED_UNTIL_ABSOLUTE_PHYSICAL_SIGNAL_AVAILABLE,ABSOLUTE_VALUE_PENDING,,,LOW,5,0.01 ratio,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,FALSE,TRUE,A-L,THERMOSYSPRO_MODEL+ASSUMED_LOGIC,ABSOLUTE_PHYSICAL_VALUE_NOT_AVAILABLE,DISABLED_PENDING_PHYSICAL_OUTPUT,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,"T_ph(P,h) < PRE_EVENT_BASELINE * 0.97",PRE_EVENT_BASELINE_RATIO,0.97,ratio_to_baseline,,,,,DEFERRED_PROPERTY_CALCULATION,P/h property output must be exported and calculated in physical units
AL-0608,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,LP HRSG,LP Economizer Cell 3,M-V_DIRECT,TSP.MV.LP_ECONOMIZER.WS.P_3,LP_Economizer.TwoPhaseFlowPipe.P[3],P,H,LP Economizer Cell 3 압력 고(H),LP_Economizer.TwoPhaseFlowPipe.P[3] > 420000 Pa,ABSOLUTE_MODEL_VALUE,420000,Pa,HIGH,5,4000 Pa,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,P > PRE_EVENT_BASELINE * 1.05,PRE_EVENT_BASELINE_RATIO,1.05,ratio_to_baseline,LP_Economizer.TwoPhaseFlowPipe.P[3],400000,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
AL-0609,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,LP HRSG,LP Economizer Cell 3,M-V_DIRECT,TSP.MV.LP_ECONOMIZER.WS.P_3,LP_Economizer.TwoPhaseFlowPipe.P[3],P,L,LP Economizer Cell 3 압력 저(L),LP_Economizer.TwoPhaseFlowPipe.P[3] < 380000 Pa,ABSOLUTE_MODEL_VALUE,380000,Pa,LOW,5,4000 Pa,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,P < PRE_EVENT_BASELINE * 0.95,PRE_EVENT_BASELINE_RATIO,0.95,ratio_to_baseline,LP_Economizer.TwoPhaseFlowPipe.P[3],400000,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
AL-0610,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,LP HRSG,LP Economizer Cell 3,M-V_DIRECT,TSP.MV.LP_ECONOMIZER.WS.Q_3,LP_Economizer.TwoPhaseFlowPipe.Q[3],Q,L,LP Economizer Cell 3 유량 저(L),LP_Economizer.TwoPhaseFlowPipe.Q[3] < 75 kg/s,ABSOLUTE_MODEL_VALUE,75,kg/s,LOW,5,5 kg/s,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,Q < PRE_EVENT_BASELINE * 0.75,PRE_EVENT_BASELINE_RATIO,0.75,ratio_to_baseline,LP_Economizer.TwoPhaseFlowPipe.Q[3],100,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
AL-0611,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,LP HRSG,LP Economizer Cell 3,M-V_CALCULATED,TSP.MV.LP_ECONOMIZER.WS.P_3;TSP.MV.LP_ECONOMIZER.WS.H_3,LP_Economizer.TwoPhaseFlowPipe.P[3];LP_Economizer.TwoPhaseFlowPipe.h[3],"T_ph(P,h)",H,LP Economizer Cell 3 유체온도 고(H),DISABLED_UNTIL_ABSOLUTE_PHYSICAL_SIGNAL_AVAILABLE,ABSOLUTE_VALUE_PENDING,,,HIGH,5,0.01 ratio,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,FALSE,TRUE,A-L,THERMOSYSPRO_MODEL+ASSUMED_LOGIC,ABSOLUTE_PHYSICAL_VALUE_NOT_AVAILABLE,DISABLED_PENDING_PHYSICAL_OUTPUT,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,"T_ph(P,h) > PRE_EVENT_BASELINE * 1.03",PRE_EVENT_BASELINE_RATIO,1.03,ratio_to_baseline,,,,,DEFERRED_PROPERTY_CALCULATION,P/h property output must be exported and calculated in physical units
AL-0612,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,LP HRSG,LP Economizer Cell 3,M-V_CALCULATED,TSP.MV.LP_ECONOMIZER.WS.P_3;TSP.MV.LP_ECONOMIZER.WS.H_3,LP_Economizer.TwoPhaseFlowPipe.P[3];LP_Economizer.TwoPhaseFlowPipe.h[3],"T_ph(P,h)",L,LP Economizer Cell 3 유체온도 저(L),DISABLED_UNTIL_ABSOLUTE_PHYSICAL_SIGNAL_AVAILABLE,ABSOLUTE_VALUE_PENDING,,,LOW,5,0.01 ratio,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,FALSE,TRUE,A-L,THERMOSYSPRO_MODEL+ASSUMED_LOGIC,ABSOLUTE_PHYSICAL_VALUE_NOT_AVAILABLE,DISABLED_PENDING_PHYSICAL_OUTPUT,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,"T_ph(P,h) < PRE_EVENT_BASELINE * 0.97",PRE_EVENT_BASELINE_RATIO,0.97,ratio_to_baseline,,,,,DEFERRED_PROPERTY_CALCULATION,P/h property output must be exported and calculated in physical units
AL-0613,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,LP HRSG,LP Economizer Cell 4,M-V_DIRECT,TSP.MV.LP_ECONOMIZER.WS.P_4,LP_Economizer.TwoPhaseFlowPipe.P[4],P,H,LP Economizer Cell 4 압력 고(H),LP_Economizer.TwoPhaseFlowPipe.P[4] > 420000 Pa,ABSOLUTE_MODEL_VALUE,420000,Pa,HIGH,5,4000 Pa,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,P > PRE_EVENT_BASELINE * 1.05,PRE_EVENT_BASELINE_RATIO,1.05,ratio_to_baseline,LP_Economizer.TwoPhaseFlowPipe.P[4],400000,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
AL-0614,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,LP HRSG,LP Economizer Cell 4,M-V_DIRECT,TSP.MV.LP_ECONOMIZER.WS.P_4,LP_Economizer.TwoPhaseFlowPipe.P[4],P,L,LP Economizer Cell 4 압력 저(L),LP_Economizer.TwoPhaseFlowPipe.P[4] < 380000 Pa,ABSOLUTE_MODEL_VALUE,380000,Pa,LOW,5,4000 Pa,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,P < PRE_EVENT_BASELINE * 0.95,PRE_EVENT_BASELINE_RATIO,0.95,ratio_to_baseline,LP_Economizer.TwoPhaseFlowPipe.P[4],400000,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
AL-0615,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,LP HRSG,LP Economizer Cell 4,M-V_DIRECT,TSP.MV.LP_ECONOMIZER.WS.Q_4,LP_Economizer.TwoPhaseFlowPipe.Q[4],Q,L,LP Economizer Cell 4 유량 저(L),LP_Economizer.TwoPhaseFlowPipe.Q[4] < 75 kg/s,ABSOLUTE_MODEL_VALUE,75,kg/s,LOW,5,5 kg/s,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,Q < PRE_EVENT_BASELINE * 0.75,PRE_EVENT_BASELINE_RATIO,0.75,ratio_to_baseline,LP_Economizer.TwoPhaseFlowPipe.Q[4],100,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
AL-0616,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,LP HRSG,LP Economizer Cell 4,M-V_CALCULATED,TSP.MV.LP_ECONOMIZER.WS.P_4;TSP.MV.LP_ECONOMIZER.WS.H_4,LP_Economizer.TwoPhaseFlowPipe.P[4];LP_Economizer.TwoPhaseFlowPipe.h[4],"T_ph(P,h)",H,LP Economizer Cell 4 유체온도 고(H),DISABLED_UNTIL_ABSOLUTE_PHYSICAL_SIGNAL_AVAILABLE,ABSOLUTE_VALUE_PENDING,,,HIGH,5,0.01 ratio,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,FALSE,TRUE,A-L,THERMOSYSPRO_MODEL+ASSUMED_LOGIC,ABSOLUTE_PHYSICAL_VALUE_NOT_AVAILABLE,DISABLED_PENDING_PHYSICAL_OUTPUT,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,"T_ph(P,h) > PRE_EVENT_BASELINE * 1.03",PRE_EVENT_BASELINE_RATIO,1.03,ratio_to_baseline,,,,,DEFERRED_PROPERTY_CALCULATION,P/h property output must be exported and calculated in physical units
AL-0617,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,LP HRSG,LP Economizer Cell 4,M-V_CALCULATED,TSP.MV.LP_ECONOMIZER.WS.P_4;TSP.MV.LP_ECONOMIZER.WS.H_4,LP_Economizer.TwoPhaseFlowPipe.P[4];LP_Economizer.TwoPhaseFlowPipe.h[4],"T_ph(P,h)",L,LP Economizer Cell 4 유체온도 저(L),DISABLED_UNTIL_ABSOLUTE_PHYSICAL_SIGNAL_AVAILABLE,ABSOLUTE_VALUE_PENDING,,,LOW,5,0.01 ratio,3,MEDIUM,노랑,#FFD60A,FALSE,TRUE,TRUE,NONE,FALSE,TRUE,A-L,THERMOSYSPRO_MODEL+ASSUMED_LOGIC,ABSOLUTE_PHYSICAL_VALUE_NOT_AVAILABLE,DISABLED_PENDING_PHYSICAL_OUTPUT,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,"T_ph(P,h) < PRE_EVENT_BASELINE * 0.97",PRE_EVENT_BASELINE_RATIO,0.97,ratio_to_baseline,,,,,DEFERRED_PROPERTY_CALCULATION,P/h property output must be exported and calculated in physical units
