raw_tag_id,system,equipment_id,signal_role,data_type,unit,description_ko,description_en,canonical_tag,local_display_alias,scope_class,writable,scenario_lab_role,analysis_policy,unit_status,interpretation_method,source_url,source_commit,is_native,live_existence,live_variant_type,live_node_id
vppVlvIPFWCVDPPa,HRSG,IP-FWCV,MODEL_INTERNAL,REAL,Pa,IP 급수제어밸브 밸브 차압,IP feedwater control valve valve differential pressure,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,GITHUB_MODELICA_PATTERN,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/alarm_registry_v1.csv,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012146)
vppVlvIPFWCVDeviation,HRSG,IP-FWCV,MODEL_INTERNAL,BOOL_OR_BINARY_REAL,pu,IP 급수제어밸브 명령-피드백 편차,IP feedwater control valve command-feedback deviation,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,GITHUB_MODELICA_PATTERN,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/alarm_registry_v1.csv,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012147)
vppVlvIPFWCVFaultActive,HRSG,IP_FWCV,FAULT_STATUS,BOOL,BOOL,IP 급수제어밸브 고장 활성 상태,IP_FWCV fault-active status,DCS.VLV.IP_FWCV.FAULT_ACTIVE,,SCENARIO_LAB_FEEDBACK,N,FAULT_STATUS,RAW_EVIDENCE_ALLOWED,SOURCE_CONFIRMED,GITHUB_OPCUA_NATIVE_VALVE_CONTRACT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/a2969a95611c1a2de8f5db702b82796edeadedbc/opcua_native_valve_nodes_v1.csv,a2969a95611c1a2de8f5db702b82796edeadedbc,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=200000362)
vppVlvIPFWCVFaultEnableNative,HRSG,IP_FWCV,LAB_FAULT_CONTROL,BOOL,BOOL,IP_FWCV 밸브 고장 주입 활성,IP_FWCV fault enable,CMD.VLV.IP_FWCV.FAULT_ENABLE,,SCENARIO_LAB_CONTROL,Y,FAULT_ENABLE,WHEN_LOGGED_RAW_VALUE_ALLOWED; LAB_PRESET_LABEL_EXCLUDED,SOURCE_CONFIRMED,GITHUB_OPCUA_NATIVE_VALVE_CONTRACT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/af0c9f04971995f77c3170e5f56ec38558969e28/opcua_native_valve_nodes_v1.csv,af0c9f04971995f77c3170e5f56ec38558969e28,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012148)
vppVlvIPFWCVFaultValueNative,HRSG,IP_FWCV,LAB_FAULT_CONTROL,REAL,pu,IP_FWCV 고장 시 강제 적용 개도,IP_FWCV fault forced value,CMD.VLV.IP_FWCV.FAULT_POSITION,,SCENARIO_LAB_CONTROL,Y,FAULT_FORCED_VALUE,WHEN_LOGGED_RAW_VALUE_ALLOWED; LAB_PRESET_LABEL_EXCLUDED,SOURCE_CONFIRMED,GITHUB_OPCUA_NATIVE_VALVE_CONTRACT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/af0c9f04971995f77c3170e5f56ec38558969e28/opcua_native_valve_nodes_v1.csv,af0c9f04971995f77c3170e5f56ec38558969e28,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012149)
vppVlvIPFWCVFb,HRSG,IP-FWCV,MODEL_INTERNAL,REAL,pu,IP 급수제어밸브 밸브 개도 피드백,IP feedwater control valve valve position feedback,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,GITHUB_MODELICA_PATTERN,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/alarm_registry_v1.csv,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012150)
vppVlvIPFWCVManualCmdNative,HRSG,IP_FWCV,COMMAND_INPUT,REAL,pu,IP_FWCV 수동 밸브 개도 명령,IP_FWCV manual command,CMD.VLV.IP_FWCV.MANUAL_POSITION,,OPERATIONAL_CONTROL + SCENARIO_LAB,Y,MANUAL_COMMAND,RAW_READBACK_ALLOWED; LAB_PRESET_LABEL_EXCLUDED,SOURCE_CONFIRMED,GITHUB_OPCUA_NATIVE_VALVE_CONTRACT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/af0c9f04971995f77c3170e5f56ec38558969e28/opcua_native_valve_nodes_v1.csv,af0c9f04971995f77c3170e5f56ec38558969e28,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012151)
vppVlvIPFWCVMassFlowTH,HRSG,IP-FWCV,PHYSICAL_OR_PROCESS,REAL,t/h,IP 급수제어밸브 밸브 질량유량,IP feedwater control valve valve mass flow,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,GITHUB_MODELICA_PATTERN,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/alarm_registry_v1.csv,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012152)
vppVlvIPFWCVModeAutoNative,HRSG,IP_FWCV,COMMAND_INPUT,BOOL,BOOL,IP_FWCV 자동/수동 모드 선택,IP_FWCV auto man select,CMD.VLV.IP_FWCV.MODE_AUTO,,OPERATIONAL_CONTROL + SCENARIO_LAB,Y,AUTO_MAN_SELECT,RAW_READBACK_ALLOWED; LAB_PRESET_LABEL_EXCLUDED,SOURCE_CONFIRMED,GITHUB_OPCUA_NATIVE_VALVE_CONTRACT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/af0c9f04971995f77c3170e5f56ec38558969e28/opcua_native_valve_nodes_v1.csv,af0c9f04971995f77c3170e5f56ec38558969e28,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012153)
vppVlvIPFWCVTarget,HRSG,IP-FWCV,MODEL_INTERNAL,REAL,pu,IP 급수제어밸브 밸브 내부 목표값,IP feedwater control valve internal valve target,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,GITHUB_MODELICA_PATTERN,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/alarm_registry_v1.csv,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012154)
vppVlvIPFWIsoAutoCmd,HRSG,IP-FW-ISO-VALVE,MODEL_INTERNAL,REAL,pu,IP 급수 격리밸브 자동 제어 명령,IP feedwater isolation valve automatic control command,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,GITHUB_MODELICA_PATTERN,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/alarm_registry_v1.csv,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012155)
vppVlvIPFWIsoCmd,HRSG,IP-FW-ISO-VALVE,MODEL_INTERNAL,REAL,pu,IP 급수 격리밸브 최종 밸브 명령,IP feedwater isolation valve resolved valve command,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,GITHUB_MODELICA_PATTERN,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/alarm_registry_v1.csv,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012156)
vppVlvIPFWIsoCv,HRSG,IP-FW-ISO-VALVE,MODEL_INTERNAL,REAL,Cv,IP 급수 격리밸브 밸브 유량계수,IP feedwater isolation valve valve flow coefficient,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,GITHUB_MODELICA_PATTERN,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/alarm_registry_v1.csv,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012157)
vppVlvIPFWIsoDPPa,HRSG,IP-FW-ISO-VALVE,MODEL_INTERNAL,REAL,Pa,IP 급수 격리밸브 밸브 차압,IP feedwater isolation valve valve differential pressure,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,GITHUB_MODELICA_PATTERN,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/alarm_registry_v1.csv,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012158)
vppVlvIPFWIsoDeviation,HRSG,IP-FW-ISO-VALVE,MODEL_INTERNAL,BOOL_OR_BINARY_REAL,pu,IP 급수 격리밸브 명령-피드백 편차,IP feedwater isolation valve command-feedback deviation,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,GITHUB_MODELICA_PATTERN,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/alarm_registry_v1.csv,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012159)
vppVlvIPFWIsoFaultActive,HRSG,IP_FW_ISO_VLV,FAULT_STATUS,BOOL,BOOL,IP 급수 격리밸브 고장 활성 상태,IP_FW_ISO_VLV fault-active status,DCS.VLV.IP_FW_ISO_VLV.FAULT_ACTIVE,,SCENARIO_LAB_FEEDBACK,N,FAULT_STATUS,RAW_EVIDENCE_ALLOWED,SOURCE_CONFIRMED,GITHUB_OPCUA_NATIVE_VALVE_CONTRACT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/a2969a95611c1a2de8f5db702b82796edeadedbc/opcua_native_valve_nodes_v1.csv,a2969a95611c1a2de8f5db702b82796edeadedbc,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=200000363)
vppVlvIPFWIsoFaultEnableNative,HRSG,IP_FW_ISO_VLV,LAB_FAULT_CONTROL,BOOL,BOOL,IP_FW_ISO_VLV 밸브 고장 주입 활성,IP_FW_ISO_VLV fault enable,CMD.VLV.IP_FW_ISO_VLV.FAULT_ENABLE,,SCENARIO_LAB_CONTROL,Y,FAULT_ENABLE,WHEN_LOGGED_RAW_VALUE_ALLOWED; LAB_PRESET_LABEL_EXCLUDED,SOURCE_CONFIRMED,GITHUB_OPCUA_NATIVE_VALVE_CONTRACT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/af0c9f04971995f77c3170e5f56ec38558969e28/opcua_native_valve_nodes_v1.csv,af0c9f04971995f77c3170e5f56ec38558969e28,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012160)
vppVlvIPFWIsoFaultValueNative,HRSG,IP_FW_ISO_VLV,LAB_FAULT_CONTROL,REAL,pu,IP_FW_ISO_VLV 고장 시 강제 적용 개도,IP_FW_ISO_VLV fault forced value,CMD.VLV.IP_FW_ISO_VLV.FAULT_POSITION,,SCENARIO_LAB_CONTROL,Y,FAULT_FORCED_VALUE,WHEN_LOGGED_RAW_VALUE_ALLOWED; LAB_PRESET_LABEL_EXCLUDED,SOURCE_CONFIRMED,GITHUB_OPCUA_NATIVE_VALVE_CONTRACT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/af0c9f04971995f77c3170e5f56ec38558969e28/opcua_native_valve_nodes_v1.csv,af0c9f04971995f77c3170e5f56ec38558969e28,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012161)
vppVlvIPFWIsoFb,HRSG,IP-FW-ISO-VALVE,MODEL_INTERNAL,REAL,pu,IP 급수 격리밸브 밸브 개도 피드백,IP feedwater isolation valve valve position feedback,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,GITHUB_MODELICA_PATTERN,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/alarm_registry_v1.csv,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012162)
vppVlvIPFWIsoManualCmdNative,HRSG,IP_FW_ISO_VLV,COMMAND_INPUT,REAL,pu,IP_FW_ISO_VLV 수동 밸브 개도 명령,IP_FW_ISO_VLV manual command,CMD.VLV.IP_FW_ISO_VLV.MANUAL_POSITION,,OPERATIONAL_CONTROL + SCENARIO_LAB,Y,MANUAL_COMMAND,RAW_READBACK_ALLOWED; LAB_PRESET_LABEL_EXCLUDED,SOURCE_CONFIRMED,GITHUB_OPCUA_NATIVE_VALVE_CONTRACT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/af0c9f04971995f77c3170e5f56ec38558969e28/opcua_native_valve_nodes_v1.csv,af0c9f04971995f77c3170e5f56ec38558969e28,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012163)
vppVlvIPFWIsoMassFlowTH,HRSG,IP-FW-ISO-VALVE,PHYSICAL_OR_PROCESS,REAL,t/h,IP 급수 격리밸브 밸브 질량유량,IP feedwater isolation valve valve mass flow,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,GITHUB_MODELICA_PATTERN,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/alarm_registry_v1.csv,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012164)
vppVlvIPFWIsoModeAutoNative,HRSG,IP_FW_ISO_VLV,COMMAND_INPUT,BOOL,BOOL,IP_FW_ISO_VLV 자동/수동 모드 선택,IP_FW_ISO_VLV auto man select,CMD.VLV.IP_FW_ISO_VLV.MODE_AUTO,,OPERATIONAL_CONTROL + SCENARIO_LAB,Y,AUTO_MAN_SELECT,RAW_READBACK_ALLOWED; LAB_PRESET_LABEL_EXCLUDED,SOURCE_CONFIRMED,GITHUB_OPCUA_NATIVE_VALVE_CONTRACT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/af0c9f04971995f77c3170e5f56ec38558969e28/opcua_native_valve_nodes_v1.csv,af0c9f04971995f77c3170e5f56ec38558969e28,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012165)
vppVlvIPFWIsoTarget,HRSG,IP-FW-ISO-VALVE,MODEL_INTERNAL,REAL,pu,IP 급수 격리밸브 밸브 내부 목표값,IP feedwater isolation valve internal valve target,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,GITHUB_MODELICA_PATTERN,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/alarm_registry_v1.csv,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012166)
vppVlvIPSteamAutoCmd,HRSG,IP-STEAM-VALVE,MODEL_INTERNAL,REAL,pu,IP 증기밸브 자동 제어 명령,IP steam valve automatic control command,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,GITHUB_MODELICA_PATTERN,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/alarm_registry_v1.csv,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012167)
vppVlvIPSteamCmd,HRSG,IP-STEAM-VALVE,MODEL_INTERNAL,REAL,pu,IP 증기밸브 최종 밸브 명령,IP steam valve resolved valve command,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,GITHUB_MODELICA_PATTERN,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/alarm_registry_v1.csv,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012168)
vppVlvIPSteamCv,HRSG,IP-STEAM-VALVE,MODEL_INTERNAL,REAL,Cv,IP 증기밸브 밸브 유량계수,IP steam valve valve flow coefficient,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,GITHUB_MODELICA_PATTERN,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/alarm_registry_v1.csv,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012169)
vppVlvIPSteamDPPa,HRSG,IP-STEAM-VALVE,MODEL_INTERNAL,REAL,Pa,IP 증기밸브 밸브 차압,IP steam valve valve differential pressure,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,GITHUB_MODELICA_PATTERN,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/alarm_registry_v1.csv,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012170)
vppVlvIPSteamDeviation,HRSG,IP-STEAM-VALVE,MODEL_INTERNAL,BOOL_OR_BINARY_REAL,pu,IP 증기밸브 명령-피드백 편차,IP steam valve command-feedback deviation,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,GITHUB_MODELICA_PATTERN,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/alarm_registry_v1.csv,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012171)
vppVlvIPSteamFaultActive,HRSG,IP_STEAM_VLV,FAULT_STATUS,BOOL,BOOL,IP 증기밸브 고장 활성 상태,IP_STEAM_VLV fault-active status,DCS.VLV.IP_STEAM_VLV.FAULT_ACTIVE,,SCENARIO_LAB_FEEDBACK,N,FAULT_STATUS,RAW_EVIDENCE_ALLOWED,SOURCE_CONFIRMED,GITHUB_OPCUA_NATIVE_VALVE_CONTRACT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/a2969a95611c1a2de8f5db702b82796edeadedbc/opcua_native_valve_nodes_v1.csv,a2969a95611c1a2de8f5db702b82796edeadedbc,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=200000364)
vppVlvIPSteamFaultEnableNative,HRSG,IP_STEAM_VLV,LAB_FAULT_CONTROL,BOOL,BOOL,IP_STEAM_VLV 밸브 고장 주입 활성,IP_STEAM_VLV fault enable,CMD.VLV.IP_STEAM_VLV.FAULT_ENABLE,,SCENARIO_LAB_CONTROL,Y,FAULT_ENABLE,WHEN_LOGGED_RAW_VALUE_ALLOWED; LAB_PRESET_LABEL_EXCLUDED,SOURCE_CONFIRMED,GITHUB_OPCUA_NATIVE_VALVE_CONTRACT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/af0c9f04971995f77c3170e5f56ec38558969e28/opcua_native_valve_nodes_v1.csv,af0c9f04971995f77c3170e5f56ec38558969e28,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012172)
vppVlvIPSteamFaultValueNative,HRSG,IP_STEAM_VLV,LAB_FAULT_CONTROL,REAL,pu,IP_STEAM_VLV 고장 시 강제 적용 개도,IP_STEAM_VLV fault forced value,CMD.VLV.IP_STEAM_VLV.FAULT_POSITION,,SCENARIO_LAB_CONTROL,Y,FAULT_FORCED_VALUE,WHEN_LOGGED_RAW_VALUE_ALLOWED; LAB_PRESET_LABEL_EXCLUDED,SOURCE_CONFIRMED,GITHUB_OPCUA_NATIVE_VALVE_CONTRACT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/af0c9f04971995f77c3170e5f56ec38558969e28/opcua_native_valve_nodes_v1.csv,af0c9f04971995f77c3170e5f56ec38558969e28,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012173)
vppVlvIPSteamFb,HRSG,IP-STEAM-VALVE,MODEL_INTERNAL,REAL,pu,IP 증기밸브 밸브 개도 피드백,IP steam valve valve position feedback,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,GITHUB_MODELICA_PATTERN,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/alarm_registry_v1.csv,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012174)
vppVlvIPSteamManualCmdNative,HRSG,IP_STEAM_VLV,COMMAND_INPUT,REAL,pu,IP_STEAM_VLV 수동 밸브 개도 명령,IP_STEAM_VLV manual command,CMD.VLV.IP_STEAM_VLV.MANUAL_POSITION,,OPERATIONAL_CONTROL + SCENARIO_LAB,Y,MANUAL_COMMAND,RAW_READBACK_ALLOWED; LAB_PRESET_LABEL_EXCLUDED,SOURCE_CONFIRMED,GITHUB_OPCUA_NATIVE_VALVE_CONTRACT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/af0c9f04971995f77c3170e5f56ec38558969e28/opcua_native_valve_nodes_v1.csv,af0c9f04971995f77c3170e5f56ec38558969e28,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012175)
vppVlvIPSteamMassFlowTH,HRSG,IP-STEAM-VALVE,PHYSICAL_OR_PROCESS,REAL,t/h,IP 증기밸브 밸브 질량유량,IP steam valve valve mass flow,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,GITHUB_MODELICA_PATTERN,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/alarm_registry_v1.csv,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012176)
